province,date_recovered,recovered
Ontario,19-10-2020,607
Ontario,20-10-2020,628
Ontario,21-10-2020,719
Ontario,22-10-2020,741
Ontario,23-10-2020,733
Ontario,24-10-2020,625
Ontario,25-10-2020,736
Ontario,26-10-2020,679
Ontario,27-10-2020,691
Ontario,28-10-2020,773
Ontario,29-10-2020,820
Ontario,30-10-2020,796
Ontario,31-10-2020,798
Ontario,1/11/2020,864
Ontario,2/11/2020,826
Ontario,3/11/2020,837
Ontario,4/11/2020,945
Ontario,5/11/2020,948
Ontario,6/11/2020,949
Ontario,7/11/2020,852
Ontario,8/11/2020,877
Ontario,9/11/2020,821
Ontario,10/11/2020,781
Ontario,11/11/2020,886
Ontario,12/11/2020,917
Ontario,13-11-2020,1018
Ontario,14-11-2020,1003
Ontario,15-11-2020,1062
Ontario,16-11-2020,992
Ontario,17-11-2020,1135
Ontario,18-11-2020,1495
Ontario,19-11-2020,1376
Ontario,20-11-2020,1415
Ontario,21-11-2020,1363
Ontario,22-11-2020,1429
Ontario,23-11-2020,1484
Ontario,24-11-2020,1082
Ontario,25-11-2020,1476
Ontario,26-11-2020,1365
Ontario,27-11-2020,1451
Ontario,28-11-2020,1510
Ontario,29-11-2020,1443
Ontario,30-11-2020,1320
Ontario,1/12/2020,1373
Ontario,2/12/2020,1686
Ontario,3/12/2020,1541
Ontario,4/12/2020,1553
Ontario,5/12/2020,1624
Ontario,6/12/2020,1574
Ontario,7/12/2020,1412
Ontario,8/12/2020,1549
Ontario,9/12/2020,1924
Ontario,10/12/2020,1804
Ontario,11/12/2020,1753
Ontario,12/12/2020,1918
Ontario,13-12-2020,1678
Ontario,14-12-2020,1535
Ontario,15-12-2020,1810
Ontario,16-12-2020,2043
Ontario,17-12-2020,2009
Ontario,18-12-2020,1992
Ontario,19-12-2020,1865
Ontario,20-12-2020,1931
Ontario,21-12-2020,1654
Ontario,22-12-2020,1900
Ontario,23-12-2020,2243
Ontario,24-12-2020,2013
Ontario,25-12-2020,0
Ontario,26-12-2020,4150
Ontario,27-12-2020,2005
Ontario,28-12-2020,2151
Ontario,29-12-2020,2233
Ontario,30-12-2020,2237
Ontario,31-12-2020,2213
Ontario,1/1/2021,2460
Ontario,2/1/2021,2054
Ontario,3/1/2021,2175
Ontario,4/1/2021,2074
Ontario,5/1/2021,2015
Ontario,6/1/2021,3005
Ontario,7/1/2021,2776
Ontario,8/1/2021,2738
Ontario,9/1/2021,2915
Ontario,10/1/2021,2496
Ontario,11/1/2021,2756
Ontario,12/1/2021,3353
Ontario,13-01-2021,3392
Ontario,14-01-2021,3593
Ontario,15-01-2021,3380
Ontario,16-01-2021,3212
Ontario,17-01-2021,3078
Ontario,18-01-2021,2826
Ontario,19-01-2021,2873
Ontario,20-01-2021,3714
Ontario,21-01-2021,2990
Ontario,22-01-2021,3375
Ontario,23-01-2021,3025
Ontario,24-01-2021,2759
Ontario,25-01-2021,2448
Ontario,26-01-2021,2261
Ontario,27-01-2021,2725
Ontario,28-01-2021,2491
Ontario,29-01-2021,2900
Ontario,30-01-2021,2623
Ontario,31-01-2021,2313
Ontario,1/2/2021,2132
Ontario,2/2/2021,2297
Ontario,3/2/2021,1745
Ontario,4/2/2021,1956
Ontario,5/2/2021,2233
Ontario,6/2/2021,1796
Ontario,7/2/2021,1937
Ontario,8/2/2021,1700
Ontario,9/2/2021,1388
Ontario,10/2/2021,1709
Ontario,11/2/2021,1344
Ontario,12/2/2021,1415
Ontario,13-02-2021,1434
Ontario,14-02-2021,1235
Ontario,15-02-2021,1173
Ontario,16-02-2021,1112
Ontario,17-02-2021,1456
Ontario,18-02-2021,1277
Ontario,19-02-2021,1255
Ontario,20-02-2021,1313
Ontario,21-02-2021,1140
Ontario,22-02-2021,1083
Ontario,23-02-2021,1002
Ontario,24-02-2021,1291
Ontario,25-02-2021,1094
Ontario,26-02-2021,1007
Ontario,27-02-2021,984
Ontario,28-02-2021,1029
Ontario,1/3/2021,939
Ontario,2/3/2021,979
Ontario,3/3/2021,1090
Ontario,4/3/2021,1072
Ontario,5/3/2021,1159
Ontario,6/3/2021,1152
Ontario,7/3/2021,1105
Ontario,8/3/2021,994
Ontario,9/3/2021,972
Ontario,10/3/2021,1212
Ontario,11/3/2021,1110
Ontario,12/3/2021,1124
Ontario,13-03-2021,1151
Ontario,14-03-2021,1167
Ontario,15-03-2021,1114
Ontario,16-03-2021,1085
Ontario,17-03-2021,1488
Ontario,18-03-2021,1236
Ontario,19-03-2021,1296
Ontario,20-03-2021,1261
Ontario,21-03-2021,1353
Ontario,22-03-2021,1175
Ontario,23-03-2021,1271
Ontario,24-03-2021,1531
Ontario,25-03-2021,1329
Ontario,26-03-2021,1675
Ontario,27-03-2021,1481
Ontario,28-03-2021,1543
Ontario,29-03-2021,1524
Ontario,30-03-2021,1477
Ontario,31-03-2021,1973
Ontario,1/4/2021,1814
Ontario,2/4/2021,1925
Ontario,3/4/2021,1819
Ontario,4/4/2021,0
Ontario,5/4/2021,3660
Ontario,6/4/2021,1976
Ontario,7/4/2021,2407
Ontario,8/4/2021,2576
Ontario,9/4/2021,2641
Ontario,10/4/2021,2422
Ontario,11/4/2021,2617
Ontario,12/4/2021,2445
Ontario,13-04-2021,2573
Ontario,14-04-2021,3160
Ontario,15-04-2021,3174
Ontario,16-04-2021,3151
Ontario,17-04-2021,3611
Ontario,18-04-2021,3338
Ontario,19-04-2021,3153
Ontario,20-04-2021,3369
Ontario,21-04-2021,4204
Ontario,22-04-2021,4597
Ontario,23-04-2021,4698
Ontario,24-04-2021,4332
Ontario,25-04-2021,4239
Ontario,26-04-2021,4057
Ontario,27-04-2021,3908
Ontario,28-04-2021,4358
Ontario,29-04-2021,4404
Ontario,30-04-2021,4242
Ontario,1/5/2021,3964
Ontario,2/5/2021,3947
Ontario,3/5/2021,3623
Ontario,4/5/2021,3323
Ontario,5/5/2021,4361
Ontario,6/5/2021,3997
Ontario,7/5/2021,3875
Ontario,8/5/2021,3596
Ontario,9/5/2021,3653
Ontario,10/5/2021,3110
Ontario,11/5/2021,2898
Ontario,12/5/2021,3477
Ontario,13-05-2021,3455
Ontario,14-05-2021,3502
Ontario,15-05-2021,3063
Ontario,16-05-2021,3079
Ontario,17-05-2021,2953
Ontario,18-05-2021,2502
Ontario,19-05-2021,3119
Ontario,20-05-2021,2763
Ontario,21-05-2021,2689
Ontario,22-05-2021,2520
Ontario,23-05-2021,2458
Ontario,24-05-2021,2072
Ontario,25-05-2021,2018
Ontario,26-05-2021,2371
Ontario,27-05-2021,2302
Ontario,28-05-2021,2362
Ontario,29-05-2021,2057
Ontario,30-05-2021,2067
Ontario,31-05-2021,1707
Ontario,1/6/2021,1568
Ontario,2/6/2021,1733
Ontario,3/6/2021,1563
Ontario,4/6/2021,1397
Ontario,5/6/2021,1242
Ontario,6/6/2021,1222
Ontario,7/6/2021,941
Ontario,8/6/2021,1010
Ontario,9/6/2021,932
Ontario,10/6/2021,939
Ontario,11/6/2021,850
Ontario,12/6/2021,830
Ontario,13-06-2021,763
Ontario,14-06-2021,670
Ontario,15-06-2021,645
Ontario,16-06-2021,722
Ontario,17-06-2021,635
Ontario,18-06-2021,624
Ontario,19-06-2021,581
Ontario,20-06-2021,504
Ontario,21-06-2021,486
Ontario,22-06-2021,442
Ontario,23-06-2021,460
Ontario,24-06-2021,384
Ontario,25-06-2021,293
Ontario,26-06-2021,503
Ontario,27-06-2021,379
Ontario,28-06-2021,326
Ontario,29-06-2021,371
Ontario,30-06-2021,322
Ontario,1/7/2021,0
Ontario,2/7/2021,538
Ontario,3/7/2021,262
Ontario,4/7/2021,286
Ontario,5/7/2021,233
Ontario,6/7/2021,319
Ontario,7/7/2021,236
Ontario,8/7/2021,231
Ontario,9/7/2021,233
Ontario,10/7/2021,218
Ontario,11/7/2021,278
Ontario,12/7/2021,96
Ontario,13-07-2021,201
Ontario,14-07-2021,216
Ontario,15-07-2021,168
Ontario,16-07-2021,189
Ontario,17-07-2021,203
Ontario,18-07-2021,166
Ontario,19-07-2021,153
Ontario,20-07-2021,126
Ontario,21-07-2021,151
Ontario,22-07-2021,149
Ontario,23-07-2021,147
Ontario,24-07-2021,150
Ontario,25-07-2021,144
Ontario,26-07-2021,137
Ontario,27-07-2021,158
Ontario,28-07-2021,171
Ontario,29-07-2021,169
Ontario,30-07-2021,148
Ontario,31-07-2021,137
Ontario,1/8/2021,155
Ontario,2/8/2021,0
Ontario,3/8/2021,280
Ontario,4/8/2021,155
Ontario,5/8/2021,183
Ontario,6/8/2021,149
Ontario,7/8/2021,191
Ontario,8/8/2021,232
Ontario,9/8/2021,192
Ontario,10/8/2021,200
Ontario,11/8/2021,204
Ontario,12/8/2021,256
Ontario,13-08-2021,264
Ontario,14-08-2021,260
Ontario,15-08-2021,270
Ontario,16-08-2021,321
Ontario,17-08-2021,280
Ontario,18-08-2021,345
Ontario,19-08-2021,338
Ontario,20-08-2021,444
Ontario,21-08-2021,475
Ontario,22-08-2021,391
Ontario,23-08-2021,502
Ontario,24-08-2021,541
Ontario,25-08-2021,572
Ontario,26-08-2021,513
Ontario,27-08-2021,625
Ontario,28-08-2021,575
Ontario,29-08-2021,561
Ontario,30-08-2021,540
Ontario,31-08-2021,680
Ontario,1/9/2021,650
Ontario,2/9/2021,681
Ontario,3/9/2021,738
Ontario,4/9/2021,728
Ontario,5/9/2021,573
Ontario,6/9/2021,0
Ontario,7/9/2021,8452
Ontario,8/9/2021,804
Ontario,9/9/2021,735
Ontario,10/9/2021,756
Ontario,11/9/2021,290
Ontario,12/9/2021,262
Ontario,13-09-2021,1524
Ontario,14-09-2021,771
Ontario,15-09-2021,687
Ontario,16-09-2021,673
Ontario,17-09-2021,976
Ontario,18-09-2021,291
Ontario,19-09-2021,224
Ontario,20-09-2021,1183
Ontario,21-09-2021,816
Ontario,22-09-2021,728
Ontario,23-09-2021,785
Ontario,24-09-2021,801
Ontario,25-09-2021,304
Ontario,26-09-2021,254
Ontario,27-09-2021,1457
Ontario,28-09-2021,789
Ontario,29-09-2021,682
Ontario,30-09-2021,492
Ontario,1/10/2021,801
Ontario,2/10/2021,257
Ontario,3/10/2021,223
Ontario,4/10/2021,1234
Ontario,5/10/2021,716
Ontario,6/10/2021,603
Ontario,7/10/2021,601
Ontario,8/10/2021,605
Ontario,9/10/2021,281
Ontario,10/10/2021,191
Ontario,11/10/2021,223
Ontario,12/10/2021,1494
Ontario,13-10-2021,501
Ontario,14-10-2021,534
Ontario,15-10-2021,528
Ontario,16-10-2021,233
Ontario,17-10-2021,168
Ontario,18-10-2021,1057
Ontario,19-10-2021,567
Ontario,20-10-2021,492
Ontario,21-10-2021,407
Ontario,22-10-2021,400
Ontario,23-10-2021,199
Ontario,24-10-2021,155
Ontario,25-10-2021,876
Ontario,26-10-2021,434
Ontario,27-10-2021,344
Ontario,28-10-2021,379
Ontario,29-10-2021,374
Ontario,30-10-2021,158
Ontario,31-10-2021,138
Ontario,1/11/2021,714
Ontario,2/11/2021,420
Ontario,3/11/2021,341
Ontario,4/11/2021,331
Ontario,5/11/2021,360
Ontario,6/11/2021,139
Ontario,7/11/2021,126
Ontario,8/11/2021,824
Ontario,9/11/2021,493
Ontario,10/11/2021,405
Ontario,11/11/2021,240
Ontario,12/11/2021,642
Ontario,13-11-2021,186
Ontario,14-11-2021,147
Ontario,15-11-2021,1076
Ontario,16-11-2021,627
Ontario,17-11-2021,535
Ontario,18-11-2021,587
Ontario,19-11-2021,561
Ontario,20-11-2021,161
Ontario,21-11-2021,212
Ontario,22-11-2021,1232
Ontario,23-11-2021,722
Ontario,24-11-2021,612
Ontario,25-11-2021,621
Ontario,26-11-2021,632
Ontario,27-11-2021,188
Ontario,28-11-2021,180
Ontario,29-11-2021,1320
Ontario,30-11-2021,637
Ontario,1/12/2021,857
Ontario,2/12/2021,878
Ontario,3/12/2021,691
Ontario,4/12/2021,241
Ontario,5/12/2021,246
Ontario,6/12/2021,1669
Ontario,7/12/2021,994
Ontario,8/12/2021,1014
Ontario,9/12/2021,831
Ontario,10/12/2021,834
Ontario,11/12/2021,262
Ontario,12/12/2021,243
Ontario,13-12-2021,2010
Ontario,14-12-2021,977
Ontario,15-12-2021,1119
Ontario,16-12-2021,1104
Ontario,17-12-2021,1437
Ontario,18-12-2021,514
Ontario,19-12-2021,380
Ontario,20-12-2021,2496
Ontario,21-12-2021,1766
Ontario,22-12-2021,1811
Ontario,23-12-2021,2141
Ontario,24-12-2021,2167
Ontario,25-12-2021,230
Ontario,26-12-2021,260
Ontario,27-12-2021,3428
Ontario,28-12-2021,2210
Ontario,29-12-2021,9785
Ontario,30-12-2021,5105
Ontario,31-12-2021,5648
Ontario,1/1/2022,644
Ontario,2/1/2022,1064
Ontario,3/1/2022,8901
Ontario,4/1/2022,23213
Ontario,5/1/2022,10211
Ontario,6/1/2022,11529
Ontario,7/1/2022,12528
Ontario,8/1/2022,5259
Ontario,9/1/2022,4872
Ontario,10/1/2022,24627
Ontario,11/1/2022,8473
Ontario,12/1/2022,16186
Ontario,13-01-2022,14088
Ontario,14-01-2022,17540
Ontario,15-01-2022,5947
Ontario,16-01-2022,4024
Ontario,17-01-2022,23533
Ontario,18-01-2022,10425
Ontario,19-01-2022,12129
Ontario,20-01-2022,15443
Ontario,21-01-2022,9135
Ontario,22-01-2022,3252
Ontario,23-01-2022,2754
Ontario,24-01-2022,22579
Ontario,25-01-2022,11003
Ontario,26-01-2022,10439
Ontario,27-01-2022,7885
Ontario,28-01-2022,7919
Ontario,29-01-2022,2259
Ontario,30-01-2022,1958
Ontario,31-01-2022,14296
Ontario,1/2/2022,4550
Ontario,2/2/2022,6194
Ontario,3/2/2022,6042
Ontario,4/2/2022,6586
Ontario,5/2/2022,1391
Ontario,6/2/2022,1267
Ontario,7/2/2022,8806
Ontario,8/2/2022,3643
Ontario,9/2/2022,4975
Ontario,10/2/2022,3133
Ontario,11/2/2022,3788
Ontario,12/2/2022,1082
Ontario,13-02-2022,1040
Ontario,14-02-2022,6049
Ontario,15-02-2022,3104
Ontario,16-02-2022,3393
Ontario,17-02-2022,2550
Ontario,18-02-2022,3193
Ontario,19-02-2022,897
Ontario,20-02-2022,699
Ontario,21-02-2022,685
Ontario,22-02-2022,6312
Ontario,23-02-2022,2987
Ontario,24-02-2022,2096
Ontario,25-02-2022,2642
Ontario,26-02-2022,692
Ontario,27-02-2022,551
Ontario,28-02-2022,11719
Ontario,1/3/2022,2114
Ontario,2/3/2022,2551
Ontario,3/3/2022,1914
Ontario,4/3/2022,3677
Ontario,5/3/2022,537
Ontario,6/3/2022,450
Ontario,7/3/2022,4300
Ontario,8/3/2022,1772
Ontario,9/3/2022,2128
Ontario,10/3/2022,1690
Ontario,11/3/2022,2471
Ontario,12/3/2022,235
Ontario,13-03-2022,241
Ontario,14-03-2022,4294
PEI,12/2/2020,0
PEI,13-02-2020,0
PEI,14-02-2020,0
PEI,15-02-2020,0
PEI,16-02-2020,0
PEI,17-02-2020,0
PEI,18-02-2020,0
PEI,19-02-2020,0
PEI,20-02-2020,0
PEI,21-02-2020,0
PEI,22-02-2020,0
PEI,23-02-2020,0
PEI,24-02-2020,0
PEI,25-02-2020,0
PEI,26-02-2020,0
PEI,27-02-2020,0
PEI,28-02-2020,0
PEI,29-02-2020,0
PEI,1/3/2020,0
PEI,2/3/2020,0
PEI,3/3/2020,0
PEI,4/3/2020,0
PEI,5/3/2020,0
PEI,6/3/2020,0
PEI,7/3/2020,0
PEI,8/3/2020,0
PEI,9/3/2020,0
PEI,10/3/2020,0
PEI,11/3/2020,0
PEI,12/3/2020,0
PEI,13-03-2020,0
PEI,14-03-2020,0
PEI,15-03-2020,0
PEI,16-03-2020,0
PEI,17-03-2020,0
PEI,18-03-2020,0
PEI,19-03-2020,0
PEI,20-03-2020,0
PEI,21-03-2020,0
PEI,22-03-2020,0
PEI,23-03-2020,0
PEI,24-03-2020,0
PEI,25-03-2020,0
PEI,26-03-2020,1
PEI,27-03-2020,0
PEI,28-03-2020,0
PEI,29-03-2020,0
PEI,30-03-2020,0
PEI,31-03-2020,0
PEI,1/4/2020,2
PEI,2/4/2020,0
PEI,3/4/2020,1
PEI,4/4/2020,2
PEI,5/4/2020,0
PEI,6/4/2020,2
PEI,7/4/2020,0
PEI,8/4/2020,9
PEI,9/4/2020,0
PEI,10/4/2020,0
PEI,11/4/2020,0
PEI,12/4/2020,0
PEI,13-04-2020,6
PEI,14-04-2020,0
PEI,15-04-2020,0
PEI,16-04-2020,0
PEI,17-04-2020,0
PEI,18-04-2020,0
PEI,19-04-2020,0
PEI,20-04-2020,0
PEI,21-04-2020,0
PEI,22-04-2020,1
PEI,23-04-2020,0
PEI,24-04-2020,0
PEI,25-04-2020,0
PEI,26-04-2020,0
PEI,27-04-2020,0
PEI,28-04-2020,0
PEI,29-04-2020,0
PEI,30-04-2020,0
PEI,1/5/2020,0
PEI,2/5/2020,0
PEI,3/5/2020,0
PEI,4/5/2020,1
PEI,5/5/2020,0
PEI,6/5/2020,1
PEI,7/5/2020,0
PEI,8/5/2020,1
PEI,9/5/2020,0
PEI,10/5/2020,0
PEI,11/5/2020,0
PEI,12/5/2020,0
PEI,13-05-2020,0
PEI,14-05-2020,0
PEI,15-05-2020,0
PEI,16-05-2020,0
PEI,17-05-2020,0
PEI,18-05-2020,0
PEI,19-05-2020,0
PEI,20-05-2020,0
PEI,21-05-2020,0
PEI,22-05-2020,0
PEI,23-05-2020,0
PEI,24-05-2020,0
PEI,25-05-2020,0
PEI,26-05-2020,0
PEI,27-05-2020,0
PEI,28-05-2020,0
PEI,29-05-2020,0
PEI,30-05-2020,0
PEI,31-05-2020,0
PEI,1/6/2020,0
PEI,2/6/2020,0
PEI,3/6/2020,0
PEI,4/6/2020,0
PEI,5/6/2020,0
PEI,6/6/2020,0
PEI,7/6/2020,0
PEI,8/6/2020,0
PEI,9/6/2020,0
PEI,10/6/2020,0
PEI,11/6/2020,0
PEI,12/6/2020,0
PEI,13-06-2020,0
PEI,14-06-2020,0
PEI,15-06-2020,0
PEI,16-06-2020,0
PEI,17-06-2020,0
PEI,18-06-2020,0
PEI,19-06-2020,0
PEI,20-06-2020,0
PEI,21-06-2020,0
PEI,22-06-2020,0
PEI,23-06-2020,0
PEI,24-06-2020,0
PEI,25-06-2020,0
PEI,26-06-2020,0
PEI,27-06-2020,0
PEI,28-06-2020,0
PEI,29-06-2020,0
PEI,30-06-2020,0
PEI,1/7/2020,0
PEI,2/7/2020,0
PEI,3/7/2020,0
PEI,4/7/2020,0
PEI,5/7/2020,0
PEI,6/7/2020,0
PEI,7/7/2020,0
PEI,8/7/2020,0
PEI,9/7/2020,0
PEI,10/7/2020,0
PEI,11/7/2020,0
PEI,12/7/2020,0
PEI,13-07-2020,0
PEI,14-07-2020,0
PEI,15-07-2020,0
PEI,16-07-2020,0
PEI,17-07-2020,2
PEI,18-07-2020,0
PEI,19-07-2020,0
PEI,20-07-2020,2
PEI,21-07-2020,2
PEI,22-07-2020,1
PEI,23-07-2020,0
PEI,24-07-2020,0
PEI,25-07-2020,0
PEI,26-07-2020,0
PEI,27-07-2020,0
PEI,28-07-2020,2
PEI,29-07-2020,0
PEI,30-07-2020,0
PEI,31-07-2020,0
PEI,1/8/2020,0
PEI,2/8/2020,0
PEI,3/8/2020,0
PEI,4/8/2020,0
PEI,5/8/2020,0
PEI,6/8/2020,0
PEI,7/8/2020,0
PEI,8/8/2020,0
PEI,9/8/2020,0
PEI,10/8/2020,0
PEI,11/8/2020,0
PEI,12/8/2020,0
PEI,13-08-2020,0
PEI,14-08-2020,0
PEI,15-08-2020,0
PEI,16-08-2020,0
PEI,17-08-2020,0
PEI,18-08-2020,0
PEI,19-08-2020,0
PEI,20-08-2020,0
PEI,21-08-2020,0
PEI,22-08-2020,0
PEI,23-08-2020,0
PEI,24-08-2020,0
PEI,25-08-2020,5
PEI,26-08-2020,0
PEI,27-08-2020,0
PEI,28-08-2020,0
PEI,29-08-2020,0
PEI,30-08-2020,0
PEI,31-08-2020,0
PEI,1/9/2020,3
PEI,2/9/2020,0
PEI,3/9/2020,0
PEI,4/9/2020,0
PEI,5/9/2020,0
PEI,6/9/2020,0
PEI,7/9/2020,0
PEI,8/9/2020,0
PEI,9/9/2020,0
PEI,10/9/2020,0
PEI,11/9/2020,3
PEI,12/9/2020,0
PEI,13-09-2020,0
PEI,14-09-2020,0
PEI,15-09-2020,9
PEI,16-09-2020,0
PEI,17-09-2020,0
PEI,18-09-2020,0
PEI,19-09-2020,0
PEI,20-09-2020,0
PEI,21-09-2020,0
PEI,22-09-2020,0
PEI,23-09-2020,1
PEI,24-09-2020,0
PEI,25-09-2020,0
PEI,26-09-2020,0
PEI,27-09-2020,0
PEI,28-09-2020,0
PEI,29-09-2020,0
PEI,30-09-2020,0
PEI,1/10/2020,0
PEI,2/10/2020,0
PEI,3/10/2020,0
PEI,4/10/2020,0
PEI,5/10/2020,0
PEI,6/10/2020,1
PEI,7/10/2020,0
PEI,8/10/2020,0
PEI,9/10/2020,0
PEI,10/10/2020,0
PEI,11/10/2020,0
PEI,12/10/2020,0
PEI,13-10-2020,2
PEI,14-10-2020,0
PEI,15-10-2020,0
PEI,16-10-2020,0
PEI,17-10-2020,0
PEI,18-10-2020,0
PEI,19-10-2020,0
PEI,20-10-2020,1
PEI,21-10-2020,0
PEI,22-10-2020,0
PEI,23-10-2020,2
PEI,24-10-2020,0
PEI,25-10-2020,0
PEI,26-10-2020,0
PEI,27-10-2020,0
PEI,28-10-2020,0
PEI,29-10-2020,0
PEI,30-10-2020,1
PEI,31-10-2020,0
PEI,1/11/2020,0
PEI,2/11/2020,0
PEI,3/11/2020,0
PEI,4/11/2020,0
PEI,5/11/2020,0
PEI,6/11/2020,0
PEI,7/11/2020,0
PEI,8/11/2020,0
PEI,9/11/2020,0
PEI,10/11/2020,0
PEI,11/11/2020,0
PEI,12/11/2020,0
PEI,13-11-2020,0
PEI,14-11-2020,0
PEI,15-11-2020,0
PEI,16-11-2020,0
PEI,17-11-2020,1
PEI,18-11-2020,0
PEI,19-11-2020,0
PEI,20-11-2020,0
PEI,21-11-2020,0
PEI,22-11-2020,0
PEI,23-11-2020,2
PEI,24-11-2020,1
PEI,25-11-2020,0
PEI,26-11-2020,0
PEI,27-11-2020,0
PEI,28-11-2020,0
PEI,29-11-2020,0
PEI,30-11-2020,0
PEI,1/12/2020,0
PEI,2/12/2020,0
PEI,3/12/2020,0
PEI,4/12/2020,0
PEI,5/12/2020,0
PEI,6/12/2020,1
PEI,7/12/2020,1
PEI,8/12/2020,0
PEI,9/12/2020,0
PEI,10/12/2020,1
PEI,11/12/2020,1
PEI,12/12/2020,0
PEI,13-12-2020,0
PEI,14-12-2020,0
PEI,15-12-2020,1
PEI,16-12-2020,0
PEI,17-12-2020,0
PEI,18-12-2020,0
PEI,19-12-2020,0
PEI,20-12-2020,0
PEI,21-12-2020,0
PEI,22-12-2020,11
PEI,23-12-2020,0
PEI,24-12-2020,5
PEI,25-12-2020,0
PEI,26-12-2020,0
PEI,27-12-2020,0
PEI,28-12-2020,0
PEI,29-12-2020,1
PEI,30-12-2020,0
PEI,31-12-2020,0
PEI,1/1/2021,0
PEI,2/1/2021,0
PEI,3/1/2021,0
PEI,4/1/2021,0
PEI,5/1/2021,3
PEI,6/1/2021,0
PEI,7/1/2021,1
PEI,8/1/2021,0
PEI,9/1/2021,0
PEI,10/1/2021,0
PEI,11/1/2021,0
PEI,12/1/2021,1
PEI,13-01-2021,0
PEI,14-01-2021,1
PEI,15-01-2021,0
PEI,16-01-2021,0
PEI,17-01-2021,0
PEI,18-01-2021,2
PEI,19-01-2021,5
PEI,20-01-2021,0
PEI,21-01-2021,0
PEI,22-01-2021,0
PEI,23-01-2021,0
PEI,24-01-2021,0
PEI,25-01-2021,0
PEI,26-01-2021,1
PEI,27-01-2021,0
PEI,28-01-2021,1
PEI,29-01-2021,0
PEI,30-01-2021,0
PEI,31-01-2021,0
PEI,1/2/2021,2
PEI,2/2/2021,0
PEI,3/2/2021,3
PEI,4/2/2021,0
PEI,5/2/2021,0
PEI,6/2/2021,0
PEI,7/2/2021,0
PEI,8/2/2021,0
PEI,9/2/2021,0
PEI,10/2/2021,0
PEI,11/2/2021,0
PEI,12/2/2021,0
PEI,13-02-2021,0
PEI,14-02-2021,0
PEI,15-02-2021,0
PEI,16-02-2021,2
PEI,17-02-2021,0
PEI,18-02-2021,1
PEI,19-02-2021,0
PEI,20-02-2021,0
PEI,21-02-2021,0
PEI,22-02-2021,0
PEI,23-02-2021,1
PEI,24-02-2021,0
PEI,25-02-2021,0
PEI,26-02-2021,0
PEI,27-02-2021,0
PEI,28-02-2021,0
PEI,1/3/2021,0
PEI,2/3/2021,0
PEI,3/3/2021,0
PEI,4/3/2021,0
PEI,5/3/2021,1
PEI,6/3/2021,0
PEI,7/3/2021,0
PEI,8/3/2021,0
PEI,9/3/2021,0
PEI,10/3/2021,0
PEI,11/3/2021,0
PEI,12/3/2021,12
PEI,13-03-2021,0
PEI,14-03-2021,0
PEI,15-03-2021,0
PEI,16-03-2021,13
PEI,17-03-2021,0
PEI,18-03-2021,0
PEI,19-03-2021,0
PEI,20-03-2021,0
PEI,21-03-2021,0
PEI,22-03-2021,0
PEI,23-03-2021,4
PEI,24-03-2021,0
PEI,25-03-2021,0
PEI,26-03-2021,0
PEI,27-03-2021,0
PEI,28-03-2021,0
PEI,29-03-2021,0
PEI,30-03-2021,1
PEI,31-03-2021,0
PEI,1/4/2021,0
PEI,2/4/2021,0
PEI,3/4/2021,0
PEI,4/4/2021,0
PEI,5/4/2021,0
PEI,6/4/2021,7
PEI,7/4/2021,0
PEI,8/4/2021,0
PEI,9/4/2021,0
PEI,10/4/2021,0
PEI,11/4/2021,0
PEI,12/4/2021,0
PEI,13-04-2021,7
PEI,14-04-2021,0
PEI,15-04-2021,0
PEI,16-04-2021,0
PEI,17-04-2021,0
PEI,18-04-2021,0
PEI,19-04-2021,1
PEI,20-04-2021,1
PEI,21-04-2021,0
PEI,22-04-2021,0
PEI,23-04-2021,3
PEI,24-04-2021,0
PEI,25-04-2021,0
PEI,26-04-2021,0
PEI,27-04-2021,2
PEI,28-04-2021,0
PEI,29-04-2021,0
PEI,30-04-2021,3
PEI,1/5/2021,0
PEI,2/5/2021,0
PEI,3/5/2021,0
PEI,4/5/2021,7
PEI,5/5/2021,0
PEI,6/5/2021,0
PEI,7/5/2021,0
PEI,8/5/2021,0
PEI,9/5/2021,0
PEI,10/5/2021,0
PEI,11/5/2021,3
PEI,12/5/2021,0
PEI,13-05-2021,2
PEI,14-05-2021,0
PEI,15-05-2021,0
PEI,16-05-2021,0
PEI,17-05-2021,2
PEI,18-05-2021,1
PEI,19-05-2021,1
PEI,20-05-2021,0
PEI,21-05-2021,0
PEI,22-05-2021,0
PEI,23-05-2021,0
PEI,24-05-2021,0
PEI,25-05-2021,2
PEI,26-05-2021,0
PEI,27-05-2021,0
PEI,28-05-2021,3
PEI,29-05-2021,0
PEI,30-05-2021,0
PEI,31-05-2021,4
PEI,1/6/2021,6
PEI,2/6/2021,0
PEI,3/6/2021,0
PEI,4/6/2021,0
PEI,5/6/2021,0
PEI,6/6/2021,0
PEI,7/6/2021,0
PEI,8/6/2021,1
PEI,9/6/2021,0
PEI,10/6/2021,0
PEI,11/6/2021,1
PEI,12/6/2021,0
PEI,13-06-2021,0
PEI,14-06-2021,0
PEI,15-06-2021,4
PEI,16-06-2021,0
PEI,17-06-2021,0
PEI,18-06-2021,0
PEI,19-06-2021,0
PEI,20-06-2021,0
PEI,21-06-2021,0
PEI,22-06-2021,0
PEI,23-06-2021,0
PEI,24-06-2021,0
PEI,25-06-2021,0
PEI,26-06-2021,0
PEI,27-06-2021,0
